trialNum,gridState,question,goal
30,"{""safe"":[""B1"",""B3""],""unsafe"":[""C3""]}",is_B2_safe?,rows
31,"{""safe"":[""A2"",""A1""],""unsafe"":[""B2""]}",is_C1_safe?,columns
32,"{""safe"":[""A1"",""A3""],""unsafe"":[""B1""]}",is_A2_safe?,rows
33,"{""safe"":[""B3"",""C2""],""unsafe"":[""B2""]}",is_B1_safe?,columns
34,"{""safe"":[""A2"",""C2""],""unsafe"":[""B3""]}",is_A1_safe?,rows
35,"{""safe"":[""B1"",""B2""],""unsafe"":[""B3""]}",is_A2_safe?,columns
36,"{""safe"":[""C2"",""B2""],""unsafe"":[""B3""]}",is_C3_safe?,rows
37,"{""safe"":[""C2"",""B1""],""unsafe"":[""A3""]}",is_C1_safe?,rows
38,"{""safe"":[""B1"",""C3""],""unsafe"":[""C2""]}",is_A1_safe?,columns
39,"{""safe"":[""C3"",""A3""],""unsafe"":[""A1""]}",is_B1_safe?,rows
40,"{""safe"":[""B2"",""C2""],""unsafe"":[""A3""]}",is_C3_safe?,rows
41,"{""safe"":[""C2"",""B1""],""unsafe"":[""A1""]}",is_B3_safe?,rows
42,"{""safe"":[""B3"",""B2""],""unsafe"":[""C3""]}",is_C2_safe?,columns
43,"{""safe"":[""A2"",""A1""],""unsafe"":[""B1""]}",is_A3_safe?,columns
44,"{""safe"":[""C1"",""A3""],""unsafe"":[""A1""]}",is_B3_safe?,columns
45,"{""safe"":[""C2"",""B1""],""unsafe"":[""C1""]}",is_B3_safe?,rows
46,"{""safe"":[""B1"",""A1""],""unsafe"":[""A2""]}",is_C1_safe?,columns
47,"{""safe"":[""B1"",""B3""],""unsafe"":[""C3""]}",is_A2_safe?,rows
48,"{""safe"":[""B1"",""C1""],""unsafe"":[""A1""]}",is_A3_safe?,rows
49,"{""safe"":[""A1"",""C1""],""unsafe"":[""B2""]}",is_C2_safe?,rows
50,"{""safe"":[""A2"",""B2""],""unsafe"":[""A1""]}",is_C2_safe?,columns
51,"{""safe"":[""C2"",""B3""],""unsafe"":[""B1""]}",is_A2_safe?,columns
52,"{""safe"":[""A2"",""C3""],""unsafe"":[""A1""]}",is_A3_safe?,columns
53,"{""safe"":[""A2"",""B3""],""unsafe"":[""C2""]}",is_A1_safe?,rows
54,"{""safe"":[""B2"",""A1""],""unsafe"":[""C2""]}",is_C1_safe?,columns
55,"{""safe"":[""C3"",""C2""],""unsafe"":[""A1""]}",is_B2_safe?,columns
56,"{""safe"":[""A3"",""A1""],""unsafe"":[""B1""]}",is_C3_safe?,columns
57,"{""safe"":[""C3"",""A2""],""unsafe"":[""C1""]}",is_A1_safe?,rows
58,"{""safe"":[""A1"",""B1""],""unsafe"":[""B3""]}",is_C2_safe?,rows
59,"{""safe"":[""A3"",""C2""],""unsafe"":[""B1""]}",is_A1_safe?,rows
60,"{""safe"":[""B1"",""B3""],""unsafe"":[""A1""]}",is_A3_safe?,columns
61,"{""safe"":[""A1"",""C3""],""unsafe"":[""A2""]}",is_C2_safe?,rows
62,"{""safe"":[""B1"",""B3""],""unsafe"":[""A1""]}",is_C3_safe?,columns
63,"{""safe"":[""C1"",""B2""],""unsafe"":[""A1""]}",is_A2_safe?,columns
64,"{""safe"":[""B1"",""B3""],""unsafe"":[""A1""]}",is_B2_safe?,rows
65,"{""safe"":[""B1"",""C3""],""unsafe"":[""B3""]}",is_A1_safe?,columns
66,"{""safe"":[""B2"",""C1""],""unsafe"":[""A2""]}",is_A3_safe?,columns
67,"{""safe"":[""A1"",""A2""],""unsafe"":[""C1""]}",is_B2_safe?,columns
68,"{""safe"":[""C2"",""B1""],""unsafe"":[""C1""]}",is_B3_safe?,rows
69,"{""safe"":[""A1"",""C3""],""unsafe"":[""C2""]}",is_A2_safe?,columns
70,"{""safe"":[""B3"",""B1""],""unsafe"":[""A3""]}",is_B2_safe?,rows
71,"{""safe"":[""B3"",""C2""],""unsafe"":[""A1""]}",is_B1_safe?,columns
72,"{""safe"":[""A1"",""B1""],""unsafe"":[""C3""]}",is_B2_safe?,columns
73,"{""safe"":[""A1"",""B2""],""unsafe"":[""B3""]}",is_A3_safe?,rows
74,"{""safe"":[""A3"",""B3""],""unsafe"":[""B2""]}",is_A2_safe?,rows
75,"{""safe"":[""A2"",""A3""],""unsafe"":[""B3""]}",is_A1_safe?,rows
76,"{""safe"":[""A1"",""C1""],""unsafe"":[""B2""]}",is_B1_safe?,columns
77,"{""safe"":[""C2"",""B3""],""unsafe"":[""C3""]}",is_C1_safe?,columns
78,"{""safe"":[""B3"",""A1""],""unsafe"":[""B1""]}",is_A2_safe?,rows
79,"{""safe"":[""C1"",""B2""],""unsafe"":[""C3""]}",is_B3_safe?,rows
80,"{""safe"":[""A1"",""B3""],""unsafe"":[""C1""]}",is_B2_safe?,rows
81,"{""safe"":[""C1"",""C2""],""unsafe"":[""B3""]}",is_A3_safe?,columns
82,"{""safe"":[""B3"",""B1""],""unsafe"":[""C1""]}",is_B2_safe?,columns
83,"{""safe"":[""C3"",""A2""],""unsafe"":[""C2""]}",is_A1_safe?,rows
84,"{""safe"":[""A1"",""C1""],""unsafe"":[""C3""]}",is_B1_safe?,columns
85,"{""safe"":[""C3"",""B2""],""unsafe"":[""B1""]}",is_C2_safe?,rows
86,"{""safe"":[""B2"",""A3""],""unsafe"":[""C1""]}",is_C2_safe?,rows
87,"{""safe"":[""A1"",""B3""],""unsafe"":[""C2""]}",is_C3_safe?,columns
88,"{""safe"":[""A2"",""C1""],""unsafe"":[""A1""]}",is_C3_safe?,rows
89,"{""safe"":[""A2"",""B2""],""unsafe"":[""B3""]}",is_A3_safe?,rows
90,"{""safe"":[""C3"",""B3""],""unsafe"":[""A1""]}",is_B2_safe?,rows
91,"{""safe"":[""C2"",""B2""],""unsafe"":[""A1""]}",is_C1_safe?,rows
92,"{""safe"":[""A3"",""C3""],""unsafe"":[""C2""]}",is_B3_safe?,columns
93,"{""safe"":[""C3"",""A1""],""unsafe"":[""B2""]}",is_C2_safe?,columns
94,"{""safe"":[""B1"",""A3""],""unsafe"":[""C2""]}",is_C3_safe?,columns
95,"{""safe"":[""A1"",""B3""],""unsafe"":[""B1""]}",is_A3_safe?,columns
96,"{""safe"":[""B3"",""C2""],""unsafe"":[""B1""]}",is_C1_safe?,rows
97,"{""safe"":[""A1"",""B2""],""unsafe"":[""C3""]}",is_A3_safe?,rows
98,"{""safe"":[""A3"",""B2""],""unsafe"":[""C3""]}",is_A2_safe?,columns
99,"{""safe"":[""A1"",""B3""],""unsafe"":[""B2""]}",is_C1_safe?,columns
