trialNum,gridState,question,goal
59,"{""safe"":[""B1"",""C1""],""unsafe"":[""B3""]}",is_A1_safe?,columns
60,"{""safe"":[""C3"",""B3""],""unsafe"":[""C1""]}",is_A3_safe?,columns
61,"{""safe"":[""A3"",""B1""],""unsafe"":[""B2""]}",is_A1_safe?,rows
62,"{""safe"":[""C1"",""C2""],""unsafe"":[""B2""]}",is_A1_safe?,columns
63,"{""safe"":[""A2"",""B2""],""unsafe"":[""A3""]}",is_C2_safe?,columns
64,"{""safe"":[""B1"",""C2""],""unsafe"":[""A3""]}",is_B3_safe?,rows
65,"{""safe"":[""B2"",""A3""],""unsafe"":[""B3""]}",is_A1_safe?,rows
66,"{""safe"":[""B3"",""A1""],""unsafe"":[""C2""]}",is_C3_safe?,columns
67,"{""safe"":[""A2"",""B3""],""unsafe"":[""A1""]}",is_B1_safe?,rows
68,"{""safe"":[""B3"",""C1""],""unsafe"":[""C3""]}",is_A1_safe?,columns
69,"{""safe"":[""B3"",""C3""],""unsafe"":[""A2""]}",is_A3_safe?,columns
70,"{""safe"":[""A2"",""A3""],""unsafe"":[""C2""]}",is_A1_safe?,rows
71,"{""safe"":[""B1"",""C2""],""unsafe"":[""C3""]}",is_B3_safe?,rows
72,"{""safe"":[""A1"",""C1""],""unsafe"":[""B3""]}",is_A2_safe?,rows
73,"{""safe"":[""B3"",""C2""],""unsafe"":[""C1""]}",is_C3_safe?,columns
74,"{""safe"":[""A1"",""B1""],""unsafe"":[""C3""]}",is_B3_safe?,rows
75,"{""safe"":[""B1"",""C2""],""unsafe"":[""C1""]}",is_B3_safe?,rows
76,"{""safe"":[""A2"",""B2""],""unsafe"":[""B1""]}",is_C2_safe?,columns
77,"{""safe"":[""A1"",""C2""],""unsafe"":[""A2""]}",is_B1_safe?,columns
78,"{""safe"":[""A3"",""A2""],""unsafe"":[""B1""]}",is_C3_safe?,columns
79,"{""safe"":[""B3"",""C3""],""unsafe"":[""B2""]}",is_A3_safe?,columns
80,"{""safe"":[""B3"",""A3""],""unsafe"":[""B2""]}",is_A1_safe?,rows
81,"{""safe"":[""C1"",""A2""],""unsafe"":[""B3""]}",is_C3_safe?,rows
82,"{""safe"":[""A2"",""B2""],""unsafe"":[""C2""]}",is_B3_safe?,rows
83,"{""safe"":[""C1"",""B2""],""unsafe"":[""C3""]}",is_C2_safe?,columns
84,"{""safe"":[""A1"",""B1""],""unsafe"":[""C2""]}",is_A2_safe?,rows
85,"{""safe"":[""B1"",""A2""],""unsafe"":[""A3""]}",is_B3_safe?,rows
86,"{""safe"":[""C3"",""B3""],""unsafe"":[""B1""]}",is_A3_safe?,columns
87,"{""safe"":[""C3"",""B2""],""unsafe"":[""A3""]}",is_C2_safe?,columns
88,"{""safe"":[""B1"",""A3""],""unsafe"":[""C2""]}",is_C3_safe?,columns
89,"{""safe"":[""C3"",""B2""],""unsafe"":[""B3""]}",is_A2_safe?,columns
90,"{""safe"":[""A3"",""A2""],""unsafe"":[""B2""]}",is_C3_safe?,columns
91,"{""safe"":[""C2"",""B2""],""unsafe"":[""C1""]}",is_B1_safe?,rows
92,"{""safe"":[""B1"",""B2""],""unsafe"":[""A3""]}",is_A1_safe?,columns
93,"{""safe"":[""B3"",""B1""],""unsafe"":[""C2""]}",is_B2_safe?,rows
94,"{""safe"":[""C1"",""A2""],""unsafe"":[""B2""]}",is_B1_safe?,columns
95,"{""safe"":[""C3"",""B1""],""unsafe"":[""A3""]}",is_B3_safe?,rows
96,"{""safe"":[""C3"",""B3""],""unsafe"":[""A2""]}",is_A3_safe?,columns
97,"{""safe"":[""C2"",""A1""],""unsafe"":[""B3""]}",is_C3_safe?,rows
98,"{""safe"":[""B3"",""C3""],""unsafe"":[""A1""]}",is_C1_safe?,rows
99,"{""safe"":[""C1"",""B1""],""unsafe"":[""C3""]}",is_B2_safe?,rows
