trialNum,gridState,question,goal
30,"{""safe"":[""C2"",""B1""],""unsafe"":[""A2""]}",is_C3_safe?,rows
31,"{""safe"":[""C2"",""A1""],""unsafe"":[""A2""]}",is_B1_safe?,columns
32,"{""safe"":[""A2"",""A3""],""unsafe"":[""A1""]}",is_C2_safe?,columns
33,"{""safe"":[""C2"",""B3""],""unsafe"":[""C1""]}",is_B1_safe?,rows
34,"{""safe"":[""A2"",""A1""],""unsafe"":[""C2""]}",is_A3_safe?,rows
35,"{""safe"":[""B3"",""A2""],""unsafe"":[""A3""]}",is_B1_safe?,rows
36,"{""safe"":[""A1"",""C1""],""unsafe"":[""A2""]}",is_B1_safe?,columns
37,"{""safe"":[""C2"",""A1""],""unsafe"":[""C3""]}",is_B2_safe?,columns
38,"{""safe"":[""A2"",""A3""],""unsafe"":[""B3""]}",is_C2_safe?,columns
39,"{""safe"":[""B1"",""C3""],""unsafe"":[""B2""]}",is_C1_safe?,rows
40,"{""safe"":[""A3"",""A1""],""unsafe"":[""B2""]}",is_A2_safe?,rows
41,"{""safe"":[""C3"",""A2""],""unsafe"":[""B3""]}",is_A3_safe?,rows
42,"{""safe"":[""B3"",""A3""],""unsafe"":[""A2""]}",is_B2_safe?,rows
43,"{""safe"":[""B3"",""A3""],""unsafe"":[""C3""]}",is_A1_safe?,rows
44,"{""safe"":[""A2"",""C2""],""unsafe"":[""B1""]}",is_B2_safe?,columns
45,"{""safe"":[""B2"",""B1""],""unsafe"":[""C3""]}",is_B3_safe?,rows
46,"{""safe"":[""C3"",""A1""],""unsafe"":[""A3""]}",is_B1_safe?,columns
47,"{""safe"":[""B1"",""C1""],""unsafe"":[""A2""]}",is_C2_safe?,rows
48,"{""safe"":[""A1"",""B3""],""unsafe"":[""A2""]}",is_C1_safe?,columns
49,"{""safe"":[""C2"",""A2""],""unsafe"":[""B1""]}",is_C3_safe?,rows
50,"{""safe"":[""A2"",""B1""],""unsafe"":[""C1""]}",is_C2_safe?,columns
51,"{""safe"":[""C3"",""B3""],""unsafe"":[""A2""]}",is_B1_safe?,rows
52,"{""safe"":[""B3"",""C2""],""unsafe"":[""A1""]}",is_B1_safe?,rows
53,"{""safe"":[""B3"",""C1""],""unsafe"":[""A1""]}",is_A3_safe?,columns
54,"{""safe"":[""C1"",""B3""],""unsafe"":[""A3""]}",is_B2_safe?,rows
55,"{""safe"":[""A1"",""B2""],""unsafe"":[""C2""]}",is_C1_safe?,columns
56,"{""safe"":[""A1"",""B1""],""unsafe"":[""A2""]}",is_C1_safe?,columns
57,"{""safe"":[""B1"",""C1""],""unsafe"":[""C3""]}",is_B3_safe?,rows
58,"{""safe"":[""C1"",""B1""],""unsafe"":[""A3""]}",is_A1_safe?,columns
59,"{""safe"":[""C1"",""A2""],""unsafe"":[""B3""]}",is_A3_safe?,rows
60,"{""safe"":[""C1"",""B2""],""unsafe"":[""B3""]}",is_A2_safe?,columns
61,"{""safe"":[""B2"",""B1""],""unsafe"":[""A1""]}",is_B3_safe?,rows
62,"{""safe"":[""C3"",""B1""],""unsafe"":[""B3""]}",is_C2_safe?,rows
63,"{""safe"":[""B2"",""B3""],""unsafe"":[""C2""]}",is_A3_safe?,columns
64,"{""safe"":[""B3"",""C1""],""unsafe"":[""C3""]}",is_B1_safe?,rows
65,"{""safe"":[""B2"",""A2""],""unsafe"":[""A3""]}",is_B3_safe?,rows
66,"{""safe"":[""C1"",""C2""],""unsafe"":[""A3""]}",is_A1_safe?,columns
67,"{""safe"":[""C1"",""C2""],""unsafe"":[""B3""]}",is_A1_safe?,columns
68,"{""safe"":[""A2"",""C2""],""unsafe"":[""A1""]}",is_B2_safe?,columns
69,"{""safe"":[""C2"",""B3""],""unsafe"":[""A3""]}",is_B1_safe?,rows
70,"{""safe"":[""B1"",""B2""],""unsafe"":[""A3""]}",is_C1_safe?,columns
71,"{""safe"":[""B3"",""A1""],""unsafe"":[""B1""]}",is_A3_safe?,columns
72,"{""safe"":[""A2"",""A3""],""unsafe"":[""B3""]}",is_A1_safe?,rows
73,"{""safe"":[""A3"",""C1""],""unsafe"":[""A2""]}",is_C2_safe?,rows
74,"{""safe"":[""B2"",""A2""],""unsafe"":[""C3""]}",is_B1_safe?,rows
75,"{""safe"":[""B2"",""A1""],""unsafe"":[""C3""]}",is_A3_safe?,rows
76,"{""safe"":[""B2"",""B1""],""unsafe"":[""C3""]}",is_C2_safe?,columns
77,"{""safe"":[""A2"",""B1""],""unsafe"":[""C1""]}",is_C2_safe?,columns
78,"{""safe"":[""A1"",""B1""],""unsafe"":[""B3""]}",is_A3_safe?,rows
79,"{""safe"":[""C3"",""A2""],""unsafe"":[""A1""]}",is_A3_safe?,columns
80,"{""safe"":[""A2"",""A1""],""unsafe"":[""B3""]}",is_A3_safe?,rows
81,"{""safe"":[""C3"",""B2""],""unsafe"":[""A3""]}",is_A2_safe?,columns
82,"{""safe"":[""C2"",""B2""],""unsafe"":[""B3""]}",is_A2_safe?,columns
83,"{""safe"":[""A1"",""C2""],""unsafe"":[""C1""]}",is_A3_safe?,rows
84,"{""safe"":[""A2"",""B1""],""unsafe"":[""C2""]}",is_A1_safe?,columns
85,"{""safe"":[""A2"",""C2""],""unsafe"":[""C3""]}",is_B2_safe?,columns
86,"{""safe"":[""B2"",""A2""],""unsafe"":[""C2""]}",is_B1_safe?,rows
87,"{""safe"":[""B3"",""C3""],""unsafe"":[""A1""]}",is_A3_safe?,columns
88,"{""safe"":[""A2"",""A3""],""unsafe"":[""B2""]}",is_A1_safe?,rows
89,"{""safe"":[""C3"",""B2""],""unsafe"":[""A1""]}",is_C1_safe?,rows
90,"{""safe"":[""C1"",""B3""],""unsafe"":[""A3""]}",is_B2_safe?,rows
91,"{""safe"":[""B2"",""A2""],""unsafe"":[""C2""]}",is_A1_safe?,rows
92,"{""safe"":[""C1"",""B2""],""unsafe"":[""A3""]}",is_B1_safe?,columns
93,"{""safe"":[""B1"",""B2""],""unsafe"":[""C3""]}",is_B3_safe?,rows
94,"{""safe"":[""C1"",""C3""],""unsafe"":[""B3""]}",is_C2_safe?,rows
95,"{""safe"":[""B1"",""C1""],""unsafe"":[""B2""]}",is_C3_safe?,rows
96,"{""safe"":[""C3"",""A3""],""unsafe"":[""B3""]}",is_A1_safe?,rows
97,"{""safe"":[""B2"",""B1""],""unsafe"":[""C3""]}",is_B3_safe?,rows
98,"{""safe"":[""A3"",""B2""],""unsafe"":[""A1""]}",is_B3_safe?,rows
99,"{""safe"":[""B1"",""C2""],""unsafe"":[""A1""]}",is_C1_safe?,rows
