trialNum,gridState,question,goal
43,"{""safe"":[""C3"",""B2""],""unsafe"":[""B1""]}",is_A3_safe?,columns
44,"{""safe"":[""C1"",""C2""],""unsafe"":[""A2""]}",is_C3_safe?,rows
45,"{""safe"":[""C2"",""C1""],""unsafe"":[""A2""]}",is_A1_safe?,columns
46,"{""safe"":[""C3"",""B1""],""unsafe"":[""B3""]}",is_C2_safe?,rows
47,"{""safe"":[""B3"",""C1""],""unsafe"":[""C2""]}",is_C3_safe?,columns
48,"{""safe"":[""A3"",""C3""],""unsafe"":[""C1""]}",is_B1_safe?,rows
49,"{""safe"":[""B2"",""A3""],""unsafe"":[""C1""]}",is_A2_safe?,columns
50,"{""safe"":[""A3"",""C1""],""unsafe"":[""C2""]}",is_C3_safe?,columns
51,"{""safe"":[""B3"",""B1""],""unsafe"":[""C1""]}",is_A2_safe?,columns
52,"{""safe"":[""B1"",""C3""],""unsafe"":[""C1""]}",is_B3_safe?,columns
53,"{""safe"":[""B2"",""A2""],""unsafe"":[""C1""]}",is_C2_safe?,columns
54,"{""safe"":[""C1"",""C3""],""unsafe"":[""A2""]}",is_A3_safe?,columns
55,"{""safe"":[""C1"",""A3""],""unsafe"":[""B2""]}",is_C3_safe?,rows
56,"{""safe"":[""B1"",""A1""],""unsafe"":[""B2""]}",is_C1_safe?,columns
57,"{""safe"":[""A1"",""C2""],""unsafe"":[""A2""]}",is_B2_safe?,columns
58,"{""safe"":[""B2"",""A1""],""unsafe"":[""C3""]}",is_C1_safe?,columns
59,"{""safe"":[""B2"",""C2""],""unsafe"":[""A1""]}",is_A2_safe?,columns
60,"{""safe"":[""B3"",""A1""],""unsafe"":[""C2""]}",is_B2_safe?,rows
61,"{""safe"":[""B2"",""C2""],""unsafe"":[""C1""]}",is_A2_safe?,columns
62,"{""safe"":[""C3"",""A1""],""unsafe"":[""B2""]}",is_B3_safe?,columns
63,"{""safe"":[""B2"",""B1""],""unsafe"":[""A2""]}",is_C1_safe?,columns
64,"{""safe"":[""A3"",""B1""],""unsafe"":[""C1""]}",is_A1_safe?,rows
65,"{""safe"":[""C3"",""B2""],""unsafe"":[""B3""]}",is_C2_safe?,rows
66,"{""safe"":[""A1"",""B1""],""unsafe"":[""A3""]}",is_C2_safe?,rows
67,"{""safe"":[""B3"",""A3""],""unsafe"":[""A2""]}",is_C3_safe?,columns
68,"{""safe"":[""C3"",""C2""],""unsafe"":[""C1""]}",is_A3_safe?,rows
69,"{""safe"":[""B3"",""A2""],""unsafe"":[""C1""]}",is_B2_safe?,rows
70,"{""safe"":[""B1"",""B2""],""unsafe"":[""B3""]}",is_A2_safe?,columns
71,"{""safe"":[""C3"",""B3""],""unsafe"":[""A2""]}",is_A3_safe?,columns
72,"{""safe"":[""B3"",""C2""],""unsafe"":[""A3""]}",is_B2_safe?,columns
73,"{""safe"":[""B3"",""B1""],""unsafe"":[""C3""]}",is_A2_safe?,columns
74,"{""safe"":[""C3"",""C1""],""unsafe"":[""A2""]}",is_A3_safe?,columns
75,"{""safe"":[""C2"",""B3""],""unsafe"":[""A2""]}",is_A3_safe?,columns
76,"{""safe"":[""B3"",""C3""],""unsafe"":[""A2""]}",is_B1_safe?,rows
77,"{""safe"":[""A1"",""A2""],""unsafe"":[""C1""]}",is_A3_safe?,rows
78,"{""safe"":[""B1"",""C1""],""unsafe"":[""A2""]}",is_A1_safe?,columns
79,"{""safe"":[""C3"",""B1""],""unsafe"":[""A2""]}",is_B3_safe?,columns
80,"{""safe"":[""B1"",""C3""],""unsafe"":[""A1""]}",is_B2_safe?,columns
81,"{""safe"":[""A2"",""B1""],""unsafe"":[""C2""]}",is_A1_safe?,rows
82,"{""safe"":[""A2"",""A1""],""unsafe"":[""B2""]}",is_A3_safe?,rows
83,"{""safe"":[""B3"",""A1""],""unsafe"":[""C2""]}",is_A3_safe?,rows
84,"{""safe"":[""B1"",""C2""],""unsafe"":[""A2""]}",is_B2_safe?,rows
85,"{""safe"":[""B1"",""A1""],""unsafe"":[""C2""]}",is_C1_safe?,columns
86,"{""safe"":[""A2"",""C1""],""unsafe"":[""A1""]}",is_A3_safe?,rows
87,"{""safe"":[""A2"",""A3""],""unsafe"":[""B3""]}",is_A1_safe?,rows
88,"{""safe"":[""A3"",""B1""],""unsafe"":[""C2""]}",is_B3_safe?,rows
89,"{""safe"":[""B3"",""A1""],""unsafe"":[""C1""]}",is_A2_safe?,rows
90,"{""safe"":[""B1"",""A1""],""unsafe"":[""B3""]}",is_C1_safe?,columns
91,"{""safe"":[""A2"",""B1""],""unsafe"":[""B2""]}",is_A1_safe?,rows
92,"{""safe"":[""C3"",""B1""],""unsafe"":[""A2""]}",is_B2_safe?,rows
93,"{""safe"":[""A3"",""C1""],""unsafe"":[""B1""]}",is_C2_safe?,rows
94,"{""safe"":[""C3"",""B2""],""unsafe"":[""A3""]}",is_C2_safe?,rows
95,"{""safe"":[""A2"",""C3""],""unsafe"":[""A3""]}",is_B3_safe?,rows
96,"{""safe"":[""C3"",""A2""],""unsafe"":[""A1""]}",is_C1_safe?,rows
97,"{""safe"":[""B2"",""A1""],""unsafe"":[""C1""]}",is_B3_safe?,rows
98,"{""safe"":[""B2"",""C2""],""unsafe"":[""A2""]}",is_C1_safe?,rows
99,"{""safe"":[""C1"",""A3""],""unsafe"":[""B3""]}",is_B2_safe?,columns
